CustomerId,Relationship_Strength_Index,Retention_Strength_Score,Retention_Strength_Tier,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,NumOfProducts,Balance,Exited,Churn_Status,Bubble_Size
15630617,85,59.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,140418.81,1,Churned Customer,7
15790336,65,56.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,71142.77,0,Retained Customer,14
15663478,75,70.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,93694.42,0,Retained Customer,7
15742358,85,74.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,101160.99,0,Retained Customer,7
15788448,70,68.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,145260.23,0,Retained Customer,7
15636541,70,68.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,144961.97,0,Retained Customer,7
15796015,70,58.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,126041.02,0,Retained Customer,7
15729599,65,56.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,76548.6,0,Retained Customer,7
15775912,90,61.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,101238.24,1,Churned Customer,14
15625623,70,68.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15745417,65,56.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,89685.92,0,Retained Customer,7
15613140,65,66.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15715920,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,98052.66,0,Retained Customer,7
15648178,70,68.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,137964.51,0,Retained Customer,7
15569624,75,60.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,105864.6,0,Retained Customer,14
15618171,80,72.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15778155,80,57.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,108914.17,1,Churned Customer,7
15726087,60,64.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15786249,45,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,0.0,0,Retained Customer,14
15640855,70,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,113574.61,0,Retained Customer,14
15776824,85,74.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,122724.37,0,Retained Customer,7
15620579,75,70.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15732202,85,59.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,83503.11,1,Churned Customer,14
15659495,55,62.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15742210,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,65962.63,0,Retained Customer,7
15772337,75,55.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,153855.52,1,Churned Customer,7
15780220,70,68.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15766272,75,70.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,125193.96,0,Retained Customer,7
15654409,70,68.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,67816.72,0,Retained Customer,7
15625151,80,72.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,116037.76,0,Retained Customer,7
15573171,75,55.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,146202.93,1,Churned Customer,7
15736769,60,64.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,0.0,0,Retained Customer,14
15706587,65,66.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15772632,45,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,0.0,0,Retained Customer,14
15597385,70,68.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15568025,75,70.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,81710.46,0,Retained Customer,7
15737133,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,114386.85,0,Retained Customer,7
15659937,75,70.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15766064,80,62.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,111060.05,0,Retained Customer,14
15626383,75,60.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,121907.97,0,Retained Customer,7
15661734,75,70.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,131390.75,0,Retained Customer,14
15615457,65,56.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,112652.08,0,Retained Customer,14
15805104,75,70.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15622442,50,60.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,0.0,0,Retained Customer,14
15782247,55,67.0,Moderate Retention,Active Member,High Product Load,At-Risk Premium,3,0.0,1,Churned Customer,21
15790659,75,70.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15690330,65,56.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,77701.64,0,Retained Customer,7
15600174,75,70.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,165358.77,0,Retained Customer,7
15783522,85,74.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,100565.94,0,Retained Customer,7
15612071,70,58.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,95153.77,0,Retained Customer,7
15725818,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,107041.3,0,Retained Customer,7
15641136,65,66.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15592846,80,72.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,128173.9,0,Retained Customer,14
15686718,80,62.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,115569.21,0,Retained Customer,7
15574743,55,72.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,0.0,0,Retained Customer,7
15706131,70,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,83061.26,0,Retained Customer,14
15776223,70,68.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,64740.12,0,Retained Customer,7
15694995,65,66.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15641629,65,66.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15746662,65,56.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,116320.68,0,Retained Customer,7
15626679,70,68.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15768367,85,59.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,186558.55,1,Churned Customer,7
15807194,70,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,113922.44,0,Retained Customer,14
15591766,70,58.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,121166.89,0,Retained Customer,7
15801316,75,70.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,66250.71,0,Retained Customer,7
15739850,75,70.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,155417.61,0,Retained Customer,7
15683375,60,64.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15679294,80,62.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,107238.85,0,Retained Customer,14
15700083,65,66.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,139443.75,0,Retained Customer,14
15781307,75,60.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,120092.52,0,Retained Customer,14
15777855,75,70.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15793311,95,63.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,119492.88,1,Churned Customer,14
15687130,55,72.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,0.0,0,Retained Customer,7
15642619,45,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,0.0,0,Retained Customer,14
15655192,65,66.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15718839,85,74.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,102741.15,0,Retained Customer,14
15783882,70,68.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15799790,70,68.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15628155,85,74.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,117183.74,0,Retained Customer,7
15703778,75,70.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,129907.63,0,Retained Customer,7
15659094,65,56.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,136729.51,0,Retained Customer,14
15774586,90,61.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,118588.83,1,Churned Customer,7
15791102,75,65.0,Moderate Retention,Active Member,High Product Load,High Product Load Risk,3,95020.8,1,Churned Customer,21
15679770,65,61.0,Moderate Retention,Active Member,High Product Load,At-Risk Premium,4,131583.59,1,Churned Customer,28
15642515,65,66.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15636024,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,109699.08,0,Retained Customer,7
15641877,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,97023.21,0,Retained Customer,7
15782468,100,65.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,109799.55,1,Churned Customer,14
15658693,65,66.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15615820,85,74.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,103302.37,0,Retained Customer,7
15568487,85,74.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,124616.23,0,Retained Customer,7
15755178,50,65.0,Moderate Retention,Active Member,High Product Load,At-Risk Premium,3,0.0,1,Churned Customer,21
15733616,70,68.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,80613.93,0,Retained Customer,7
15696388,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,111096.91,0,Retained Customer,7
15714634,60,64.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,89900.24,0,Retained Customer,14
15755225,80,72.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,134464.58,0,Retained Customer,14
15725221,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,83008.31,0,Retained Customer,7
15622470,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,96032.22,0,Retained Customer,7
15624170,80,72.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,81550.94,0,Retained Customer,14
15756560,65,56.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,81742.84,0,Retained Customer,14
15631310,60,64.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15795540,65,66.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,134208.22,0,Retained Customer,7
15794941,30,62.0,Moderate Retention,Inactive Member,High Product Load,At-Risk Premium,3,85906.65,0,Retained Customer,21
15611848,70,68.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,137714.25,0,Retained Customer,7
15637169,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,103267.8,0,Retained Customer,7
15685476,70,58.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,100082.14,0,Retained Customer,7
15662403,75,70.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,169089.38,0,Retained Customer,14
15631240,85,59.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,1,Churned Customer,14
15804201,70,58.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,126772.57,0,Retained Customer,7
15728362,50,60.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,0.0,0,Retained Customer,14
15617197,80,57.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,1,Churned Customer,14
15810942,65,66.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,137655.31,0,Retained Customer,7
15634772,65,56.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,122661.39,0,Retained Customer,7
15743545,45,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,At-Risk Premium,2,0.0,0,Retained Customer,14
15757897,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,104258.8,0,Retained Customer,7
15579189,70,68.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15687946,75,70.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,117419.35,0,Retained Customer,7
15577064,65,56.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,104702.65,0,Retained Customer,14
15682048,80,57.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,136188.78,1,Churned Customer,7
15598175,70,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,105082.07,0,Retained Customer,14
15664897,75,55.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,181166.44,1,Churned Customer,7
15684645,70,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,62078.21,0,Retained Customer,14
15738166,70,58.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,86546.29,0,Retained Customer,7
15717426,65,66.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15769522,75,70.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,118537.47,0,Retained Customer,7
15675360,65,66.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,0.0,0,Retained Customer,7
15607993,65,66.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,79468.96,0,Retained Customer,7
15676869,75,70.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
15711521,80,72.0,Moderate Retention,Active Member,Single Product,Standard Monitoring,1,121778.71,0,Retained Customer,7
15718507,80,57.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,116509.99,1,Churned Customer,7
15777784,75,70.0,Moderate Retention,Active Member,Single Product,At-Risk Premium,1,168165.84,0,Retained Customer,7
15800251,70,58.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,72835.56,0,Retained Customer,14
15698031,75,60.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,101851.8,0,Retained Customer,14
15707962,75,60.0,Moderate Retention,Inactive Member,Optimal Product Depth,Standard Monitoring,2,119501.88,0,Retained Customer,14
15687270,75,70.0,Moderate Retention,Active Member,Optimal Product Depth,Sticky Active Customer,2,0.0,0,Retained Customer,14
